category	pos_base	pos_sub	city	city_scale	city_civilization	city_strength	city_prosperity	cost	revenue	scale	demand_num	demand_freshness	demand_complexity	demand_fading	supply_num	supply_freshness	supply_concentration	interaction	social_network
14882804252839834130	cacoph	visizt	dubbois	5.166176519883089	3.6401963218431805	3.033775267734011	0.6673971129596298	7.091108589377729	15.693387982849336	9.0	2.9472430077085026	0.09081737724139723	0.341014238814586	0.11753445621513199	3.1423675311784653	0.05549847010902635	0.29012605430364913	0.6625770960206965	1.5074357181348015
7769762069362149366	cacoph	toetois	dubbois	5.155147881050497	3.624800434756604	3.014400010881764	0.6673971129596298	9.605067386890967	16.957190370348076	10.0	3.4952953583776805	0.14029146432302841	0.3378793229533466	0.12533109844416576	3.5800794995275282	0.08270400592456509	0.22654698911029292	0.6279571849633614	1.4015230130025809
755278435417549005	cacoph	bruiois	dubbois	5.16076246968771	3.6290937218015573	3.035880816976318	0.6673971129596298	7.317761588437591	15.11246379610405	10.0	2.948807062036144	0.13994508652907062	0.3194174623737224	0.22587304633017405	3.080694761058351	0.04874183295458254	0.2410282729811276	0.6113466357942454	1.8113891984995474
15703899523997892443	cacoph	chatoy	dubbois	5.195647054372746	3.6304765316064356	3.038924933981608	0.6673971129596298	7.871430743143445	15.088025035847549	10.0	3.182764160877329	0.09975647161064734	0.4189721206316601	0.15159358276413282	2.6831677773980416	0.0704712285168297	0.21573754809109694	0.655880315454015	2.253725891848302
7187779675349265868	cacoph	afbeel	dubbois	5.172622463708089	3.6296397007211016	3.0323203712316413	0.6673971129596298	9.919005159141875	16.004666268377992	9.0	2.7048546364565738	0.10415056110803737	0.34644968343948357	0.055217347410928104	1.9963349515173259	0.0	0.3530801154772114	0.4144596793389069	3.1202033956321196
8967117849326466242	cacoph	herhaal	dubbois	5.210024445897393	3.608056139219634	3.0064283584796416	0.6673971129596298	7.717586474363419	15.73176091720438	10.0	3.150969882357478	0.054793253785406636	0.3571784380187205	0.4386177297303186	3.1168817809235856	0.055885765515148435	0.22968036744096723	0.6181247141069525	1.6267038409107244
2270199887996618607	cacoph	werking	dubbois	5.198883458165171	3.646045874765886	3.0339454530920236	0.6673971129596298	10.231601053563834	19.04805799038799	10.0	4.1249088051059095	0.07304469385824984	0.3645436646821753	0.1024896564141789	3.990172132012113	0.06989380690679538	0.20647906223690768	0.6909152781769888	1.3360293035621327
11398289226583909674	cacoph	wedstr	dubbois	5.236500989626348	3.649543104610337	3.007449791638916	0.6673971129596298	8.351389244604498	18.36054867388484	10.0	3.961610565096058	0.043473561026799924	0.3719024540817752	0.09077093557294132	3.8006286942190863	0.06364677668516033	0.21598581139419076	0.6956195580439137	1.3770896038564746
15323406921571037519	cacoph	apople	dubbois	5.17030145267088	3.6337795324524866	3.0334182471301423	0.6673971129596298	8.92759229169077	17.964647727702715	10.0	3.922587239773902	0.06032841213823286	0.3471842729007288	0.19451352865297633	3.514883038333574	0.0440700095678143	0.2472430369455921	0.7154864469210425	1.4722894881509578
3263299543682214665	cacoph	passer	dubbois	5.234298357496845	3.624198682427425	3.024455830292349	0.6673971129596298	4.7281762254604445	11.863056164403437	8.0	2.258536092423147	0.22045845319533597	0.3265692026116454	0.19594318578274192	2.0197649527144823	0.0	0.2762045614127025	0.0	2.708484161035005
14623622711355310078	cacoph	studois	dubbois	5.221089395979585	3.6049391637666663	3.002199981684299	0.6673971129596298	7.257527009338481	13.779359091519089	10.0	2.7914309289255814	0.038025135358778626	0.3133453373890262	0.5524700938761075	2.70772383991462	0.07169995698563195	0.29008288216090955	0.6545458537295225	1.8206458074756906
12117405276843892144	cacoph	motoois	dubbois	5.186541640418781	3.642303361554234	3.0157395636545634	0.6673971129596298	8.70221260152482	16.81189265204054	10.0	3.6492630400711787	0.08244781662372544	0.3932101902218426	0.07468481637557763	3.2894872635981214	0.06101735305517292	0.2794873941535136	0.6906210966451986	1.4900369873322985
